date,nav
2006-04-03,10.0319
2006-04-04,10.0342
2006-04-05,10.0364
2006-04-07,10.0408
2006-04-10,10.0475
2006-04-12,10.0519
2006-04-13,10.0541
2006-04-17,10.0629
2006-04-18,10.0651
2006-04-19,10.0673
2006-04-20,10.0696
2006-04-21,10.0718
2006-04-24,10.0785
2006-04-25,10.0808
2006-04-26,10.083
2006-04-27,10.0853
2006-04-28,10.0875
2006-05-02,10.0965
2006-05-03,10.0988
2006-05-04,10.101
2006-05-05,10.1033
2006-05-08,10.11
2006-05-09,10.1123
2006-05-10,10.1145
2006-05-11,10.1168
2006-05-12,10.119
2006-05-15,10.1258
2006-05-16,10.128
2006-05-17,10.1303
2006-05-18,10.1325
2006-05-19,10.1348
2006-05-22,10.1415
2006-05-23,10.1437
2006-05-24,10.146
2006-05-25,10.1482
2006-05-26,10.1504
2006-05-29,10.1572
2006-05-30,10.1594
2006-05-31,10.1616
2006-06-01,10.1639
2006-06-02,10.1729
2006-06-05,10.1729
2006-06-06,10.1751
2006-06-07,10.1774
2006-06-08,10.1797
2006-06-09,10.182
2006-06-12,10.1889
2006-06-13,10.1912
2006-06-14,10.1935
2006-06-15,10.1958
2006-06-16,10.1981
2006-06-19,10.205
2006-06-20,10.2073
2006-06-21,10.2096
2006-06-22,10.2119
2006-06-23,10.2142
2006-06-26,10.2211
2006-06-27,10.2234
2006-06-28,10.2257
2006-06-29,10.228
2006-06-30,10.2303
2006-07-03,10.2372
2006-07-04,10.2395
2006-07-05,10.2441
2006-07-06,10.2441
2006-07-07,10.2464
2006-07-10,10.2533
2006-07-12,10.2579
2006-07-13,10.2602
2006-07-14,10.2626
2006-07-17,10.2695
2006-07-18,10.2719
2006-07-19,10.2742
2006-07-20,10.2765
2006-07-21,10.2788
2006-07-24,10.2858
2006-07-25,10.2881
2006-07-26,10.2905
2006-07-27,10.2928
2006-07-28,10.2951
2006-07-31,10.3021
2006-08-01,10.3044
2006-08-02,10.3067
2006-08-03,10.3091
2006-08-04,10.3115
2006-08-07,10.3185
2006-08-08,10.3208
2006-08-09,10.3231
2006-08-10,10.3255
2006-08-11,10.3278
2006-08-14,10.3348
2006-08-16,10.3394
2006-08-17,10.3417
2006-08-18,10.3441
2006-08-21,10.351
2006-08-22,10.3534
2006-08-23,10.3557
2006-08-24,10.358
2006-08-25,10.3604
2006-08-28,10.3673
2006-08-29,10.3697
2006-08-30,10.372
2006-08-31,10.3743
2006-09-01,10.3766
2006-09-04,10.3836
2006-09-05,10.3872
2006-09-06,10.3895
2006-09-07,10.3918
2006-09-08,10.3942
2006-09-11,10.4012
2006-09-12,10.4035
2006-09-13,10.4057
2006-09-14,10.4082
2006-09-15,10.4105
2006-09-18,10.4174
2006-09-19,10.4227
2006-09-20,10.425
2006-09-21,10.4273
2006-09-22,10.4296
2006-09-25,10.4364
2006-09-26,10.4387
2006-09-27,10.441
2006-09-28,10.4433
2006-09-29,10.4456
2006-10-03,10.4548
2006-10-04,10.4571
2006-10-05,10.462
2006-10-06,10.4616
2006-10-09,10.4684
2006-10-10,10.4707
2006-10-11,10.473
2006-10-12,10.4752
2006-10-13,10.4775
2006-10-16,10.4844
2006-10-17,10.4866
2006-10-18,10.4889
2006-10-19,10.4912
2006-10-20,10.4935
2006-10-23,10.5003
2006-10-26,10.5071
2006-10-27,10.5094
2006-10-30,10.5162
2006-10-31,10.5185
2006-11-01,10.5208
2006-11-02,10.5231
2006-11-03,10.5253
2006-11-06,10.5321
2006-11-07,10.5344
2006-11-08,10.5366
2006-11-09,10.5389
2006-11-10,10.5412
2006-11-13,10.5481
2006-11-14,10.5504
2006-11-15,10.5526
2006-11-16,10.5549
2006-11-17,10.5572
2006-11-20,10.5641
2006-11-21,10.5664
2006-11-22,10.5686
2006-11-23,10.5709
2006-11-24,10.5732
2006-11-27,10.5799
2006-11-28,10.5822
2006-11-29,10.5845
2006-11-30,10.5867
2006-12-01,10.5889
2006-12-04,10.5957
2006-12-05,10.5979
2006-12-06,10.6002
2006-12-07,10.6024
2006-12-08,10.6047
2006-12-11,10.6114
2006-12-12,10.6135
2006-12-13,10.6156
2006-12-14,10.6179
2006-12-15,10.6203
2006-12-18,10.6273
2006-12-19,10.6296
2006-12-20,10.6318
2006-12-21,10.6342
2006-12-22,10.6365
2006-12-26,10.6457
2006-12-27,10.648
2006-12-28,10.6503
2006-12-29,10.6526
2007-01-02,10.6622
2007-01-03,10.6645
2007-01-04,10.6668
2007-01-05,10.6692
2007-01-08,10.6761
2007-01-09,10.6785
2007-01-10,10.6808
2007-01-11,10.6832
2007-01-12,10.6855
2007-01-15,10.6926
2007-01-16,10.6949
2007-01-17,10.6972
2007-01-18,10.6996
2007-01-19,10.7019
2007-01-22,10.7089
2007-01-23,10.7112
2007-01-24,10.7136
2007-01-25,10.7159
2007-01-29,10.7254
2007-01-31,10.7302
2007-02-02,10.7349
2007-02-05,10.7419
2007-02-06,10.7442
2007-02-07,10.7465
2007-02-08,10.7489
2007-02-09,10.7512
2007-02-12,10.7582
2007-02-13,10.7629
2007-02-14,10.7629
2007-02-15,10.7652
2007-02-19,10.7745
2007-02-20,10.7769
2007-02-21,10.7792
2007-02-22,10.7814
2007-02-23,10.7836
2007-02-26,10.7903
2007-02-27,10.7925
2007-02-28,10.7948
2007-03-01,10.7971
2007-03-02,10.799
2007-03-05,10.8043
2007-03-06,10.806
2007-03-07,10.8077
2007-03-08,10.8092
2007-03-09,10.8106
2007-03-12,10.8148
2007-03-13,10.8214
2007-03-14,10.8177
2007-03-15,10.8181
2007-03-16,10.8188
2007-03-20,10.8214
2007-03-21,10.8218
2007-03-22,10.8223
2007-03-23,10.8225
2007-03-26,10.8218
2007-03-28,10.8234
2007-03-29,10.8236
2007-03-30,10.8262
2007-04-02,0.0
2007-04-03,10.8369
2007-04-04,10.8394
2007-04-05,10.8421
2007-04-09,10.8539
2007-04-10,10.8567
2007-04-11,10.86
2007-04-12,10.8633
2007-04-13,10.869
2007-04-16,10.8912
2007-04-17,10.8968
2007-04-18,10.9019
2007-04-19,10.9069
2007-04-20,10.9307
2007-04-23,10.9416
