date,nav
2013-11-12,10.0017
2013-11-13,10.0035
2013-11-14,9.9945
2013-11-18,10.0081
2013-11-19,10.0157
2013-11-20,10.0148
2013-11-21,10.0145
2013-11-22,10.0188
2013-11-25,10.0315
2013-11-26,10.0425
2013-11-27,10.0506
2013-11-28,10.0568
2013-11-29,10.0583
2013-12-02,10.0675
2013-12-03,10.0703
2013-12-04,10.0764
2013-12-05,10.087
2013-12-06,10.087
2013-12-09,10.0905
2013-12-10,10.0927
2013-12-11,10.0959
2013-12-12,10.1017
2013-12-13,10.0972
2013-12-16,10.1035
2013-12-17,10.1063
2013-12-18,10.1189
2013-12-19,10.1197
2013-12-20,10.1168
2013-12-23,10.1245
2013-12-24,10.1268
2013-12-26,10.1334
2013-12-27,10.1341
2013-12-30,10.141
2013-12-31,10.145
2014-01-01,10.1487
2014-01-02,10.1554
2014-01-03,10.1577
2014-01-06,10.169
2014-01-07,10.1725
2014-01-08,10.1712
2014-01-09,10.1702
2014-01-10,10.1743
2014-01-13,10.184
2014-01-15,10.1939
2014-01-16,10.1998
2014-01-17,10.2033
2014-01-20,10.2114
2014-01-21,10.2172
2014-01-22,10.2127
2014-01-23,10.2159
2014-01-24,10.2154
2014-01-27,10.2238
2014-01-28,10.2143
2014-01-29,10.2173
2014-01-30,10.2111
2014-01-31,10.2115
2014-02-03,10.2208
2014-02-04,10.2288
2014-02-05,10.2349
2014-02-06,10.2385
2014-02-07,10.2398
2014-02-10,10.25
2014-02-11,10.2481
2014-02-12,10.2451
2014-02-13,10.2466
2014-02-14,10.2461
2014-02-17,10.256
2014-02-18,10.2567
2014-02-20,10.2651
2014-02-21,10.2663
2014-02-24,10.2763
2014-02-25,10.2762
2014-02-26,10.2783
2014-02-28,10.2833
2014-03-03,10.2904
2014-03-04,10.2902
2014-03-05,10.2951
2014-03-06,10.2994
2014-03-07,10.3066
2014-03-10,10.3178
2014-03-11,10.3289
2014-03-12,10.3314
2014-03-13,10.335
2014-03-14,10.3368
2014-03-18,10.3476
2014-03-19,10.3514
2014-03-20,10.355
2014-03-21,10.3633
2014-03-24,10.3769
2014-03-25,10.379
2014-03-26,10.3793
2014-03-27,10.3829
2014-03-28,10.393
2014-03-31,10.4007
2014-04-02,10.3992
2014-04-03,10.4043
2014-04-04,10.4049
2014-04-07,10.4125
2014-04-09,10.4164
2014-04-10,10.4154
2014-04-11,10.4195
2014-04-15,10.4317
2014-04-16,10.4384
2014-04-17,10.4418
2014-04-21,10.4523
2014-04-22,10.4564
2014-04-23,10.4582
2014-04-25,10.4638
2014-04-28,10.4705
2014-04-29,10.4737
2014-04-30,10.4772
2014-05-02,10.4858
2014-05-05,10.4971
2014-05-06,10.4985
2014-05-07,10.5031
2014-05-08,10.5125
2014-05-09,10.5172
2014-05-12,10.5338
2014-05-13,10.5383
2014-05-15,10.5437
2014-05-16,10.5471
2014-05-19,10.5546
2014-05-20,10.5553
2014-05-21,10.5611
2014-05-22,10.564
2014-05-23,10.5737
2014-05-26,10.5801
2014-05-27,10.5854
2014-05-28,10.589
2014-05-29,10.5956
2014-05-30,10.5963
2014-06-02,10.6018
2014-06-03,10.6052
2014-06-04,10.6142
2014-06-05,10.6168
2014-06-06,10.6169
2014-06-09,10.6325
2014-06-10,10.6387
2014-06-11,10.6398
2014-06-12,10.6416
2014-06-13,10.6399
2014-06-16,10.6396
2014-06-17,10.6427
2014-06-18,10.6406
2014-06-19,10.6398
2014-06-20,10.6431
2014-06-23,10.6488
2014-06-24,10.6489
2014-06-25,10.6503
2014-06-26,10.6535
2014-06-27,10.6525
2014-06-30,10.6618
2014-07-02,10.6717
2014-07-03,10.6738
2014-07-04,10.6785
2014-07-07,10.6882
2014-07-08,10.6895
2014-07-09,10.6888
2014-07-10,10.6917
2014-07-11,10.6835
2014-07-14,10.691
2014-07-15,10.6942
2014-07-16,10.699
2014-07-17,10.7003
2014-07-18,10.7046
2014-07-21,10.714
2014-07-22,10.7177
2014-07-23,10.7219
2014-07-24,10.7254
2014-07-25,10.7272
2014-07-28,10.7316
2014-07-30,10.7352
2014-07-31,10.7386
2014-08-01,10.7389
2014-08-04,10.7448
2014-08-05,10.7448
2014-08-06,10.7429
2014-08-07,10.7445
2014-08-08,10.7462
2014-08-11,10.7532
2014-08-12,10.7552
2014-08-13,10.7572
2014-08-14,10.76
2014-08-19,10.7723
2014-08-20,10.773
2014-08-21,10.7755
2014-08-22,10.7785
2014-08-25,10.7868
2014-08-26,10.7893
2014-08-27,10.7936
2014-08-28,10.7949
2014-09-01,10.8046
2014-09-02,10.8068
2014-09-03,10.8103
2014-09-04,10.8132
2014-09-05,10.8153
2014-09-08,10.8224
2014-09-09,10.8246
2014-09-10,10.8267
2014-09-11,10.8288
2014-09-12,10.8309
2014-09-15,10.8385
2014-09-16,10.8407
2014-09-17,10.844
2014-09-18,10.8474
2014-09-19,10.8504
2014-09-22,10.8572
