date,nav
2017-06-07,10.015
2017-06-08,10.0244
2017-06-09,10.0293
2017-06-12,10.0331
2017-06-13,10.0374
2017-06-14,10.0392
2017-06-15,10.0415
2017-06-16,10.0406
2017-06-19,10.0454
2017-06-20,10.046
2017-06-21,10.0491
2017-06-22,10.0517
2017-06-23,10.0522
2017-06-27,10.0559
2017-06-28,10.054
2017-06-29,10.0559
2017-06-30,10.0562
2017-07-03,10.0562
2017-07-04,10.0616
2017-07-05,10.0665
2017-07-06,10.0701
2017-07-07,10.075
2017-07-10,10.0834
2017-07-11,10.0862
2017-07-12,10.09
2017-07-13,10.0958
2017-07-14,10.0977
2017-07-17,10.1062
2017-07-18,10.1111
2017-07-19,10.1165
2017-07-20,10.1175
2017-07-21,10.126
2017-07-24,10.1317
2017-07-25,10.1387
2017-07-26,10.1324
2017-07-27,10.1376
2017-07-28,10.1343
2017-07-31,10.1401
2017-08-01,10.1422
2017-08-02,10.145
2017-08-03,10.1588
2017-08-04,10.1617
2017-08-07,10.1664
2017-08-08,10.1704
2017-08-09,10.1747
2017-08-10,10.1733
2017-08-11,10.1703
2017-08-14,10.1791
2017-08-16,10.1803
2017-08-18,10.1848
2017-08-21,10.1901
2017-08-22,10.1912
2017-08-23,10.1915
2017-08-24,10.194
2017-08-28,10.1997
2017-08-29,10.2013
2017-08-30,10.2031
2017-08-31,10.2066
2017-09-01,10.2205
2017-09-04,10.2241
2017-09-05,10.2249
2017-09-06,10.2269
2017-09-07,10.226
2017-09-08,10.2273
2017-09-11,10.2302
2017-09-12,10.2285
2017-09-13,10.2277
2017-09-14,10.2289
2017-09-15,10.2283
2017-09-18,10.2294
2017-09-19,10.2318
2017-09-20,10.2335
2017-09-21,10.2186
2017-09-22,10.2154
2017-09-25,10.2236
2017-09-26,10.2231
2017-09-27,10.2247
2017-09-28,10.2286
2017-09-29,10.2276
2017-10-03,10.2445
2017-10-04,10.2401
2017-10-05,10.2384
2017-10-06,10.2389
2017-10-09,10.2418
2017-10-10,10.2444
2017-10-11,10.2457
2017-10-12,10.2469
2017-10-13,10.2547
2017-10-16,10.2612
2017-10-17,10.2647
2017-10-18,10.2641
2017-10-23,10.2672
2017-10-24,10.2695
2017-10-25,10.2702
2017-10-26,10.2712
2017-10-27,10.2731
2017-10-30,10.2751
2017-10-31,10.2773
2017-11-01,10.2798
2017-11-02,10.2794
2017-11-03,10.2828
2017-11-06,10.287
2017-11-07,10.2846
2017-11-08,10.2849
2017-11-09,10.2868
2017-11-10,10.2888
2017-11-13,10.2921
2017-11-14,10.2808
2017-11-15,10.2825
2017-11-16,10.2765
2017-11-17,10.2815
2017-11-20,10.2949
2017-11-21,10.2978
2017-11-22,10.2918
2017-11-23,10.2875
2017-11-24,10.2877
2017-11-27,10.2914
2017-11-28,10.2918
2017-11-29,10.2924
2017-11-30,10.2944
2017-12-04,10.2999
2017-12-05,10.3009
2017-12-06,10.3047
2017-12-07,10.3067
2017-12-08,10.3122
2017-12-11,10.3069
2017-12-12,10.3051
2017-12-13,10.2993
2017-12-14,10.2947
2017-12-15,10.2932
2017-12-18,10.2971
2017-12-19,10.2981
2017-12-20,10.2892
2017-12-21,10.2826
2017-12-22,10.2772
2017-12-26,10.2782
2017-12-27,10.2783
2017-12-28,10.2665
2017-12-29,10.2774
2018-01-01,10.29
2018-01-02,10.2938
2018-01-03,10.2965
2018-01-04,10.2958
2018-01-05,10.3043
2018-01-08,10.3084
2018-01-09,10.3079
2018-01-10,10.2984
2018-01-11,10.2966
2018-01-12,10.2981
2018-01-15,10.3053
2018-01-16,10.2974
2018-01-17,10.3047
2018-01-18,10.3056
2018-01-19,10.3072
2018-01-22,10.3083
2018-01-23,10.3135
2018-01-24,10.3144
2018-01-25,10.3119
2018-01-29,10.3155
2018-01-30,10.3099
2018-01-31,10.3119
2018-02-01,10.2956
2018-02-02,10.3003
2018-02-05,10.3033
