date,nav
2019-02-14,10.0553
2019-02-15,10.0512
2019-02-18,10.0567
2019-02-20,10.0619
2019-02-21,10.0643
2019-02-22,10.0679
2019-02-25,10.0722
2019-02-26,10.0765
2019-02-27,10.0737
2019-02-28,10.0824
2019-03-01,10.0894
2019-03-05,10.1055
2019-03-06,10.1004
2019-03-07,10.1076
2019-03-08,10.1105
2019-03-11,10.1274
2019-03-12,10.1327
2019-03-13,10.1332
2019-03-14,10.1483
2019-03-15,10.1607
2019-03-18,10.1777
2019-03-19,10.1818
2019-03-20,10.1946
2019-03-22,10.2026
2019-03-25,10.2146
2019-03-26,10.217
2019-03-27,10.2189
2019-03-28,10.2305
2019-03-29,10.2423
2019-04-02,10.2864
2019-04-03,10.2832
2019-04-04,10.2732
2019-04-05,10.2696
2019-04-08,10.2617
2019-04-09,10.2575
2019-04-10,10.257
2019-04-11,10.2582
2019-04-12,10.2605
2019-04-15,10.2677
2019-04-16,10.2656
2019-04-18,10.2685
2019-04-22,10.2608
2019-04-23,10.25
2019-04-24,10.2561
2019-04-25,10.2515
2019-04-26,10.2518
2019-04-30,10.2604
2019-05-02,10.2624
2019-05-03,10.258
2019-05-06,10.2626
2019-05-07,10.2622
2019-05-08,10.2664
2019-05-09,10.2686
2019-05-10,10.2723
2019-05-13,10.2811
2019-05-14,10.293
2019-05-15,10.2948
2019-05-16,10.2969
2019-05-17,10.298
2019-05-20,10.3237
2019-05-21,10.3244
2019-05-22,10.3294
2019-05-23,10.3539
2019-05-24,10.3569
2019-05-27,10.38
2019-05-28,10.3899
2019-05-29,10.4013
2019-05-30,10.3963
2019-05-31,10.4152
2019-06-03,10.433
2019-06-04,10.4223
2019-06-06,10.4416
2019-06-07,10.4313
2019-06-10,10.4284
2019-06-11,10.4312
2019-06-12,10.4369
2019-06-13,10.4398
2019-06-14,10.451
2019-06-17,10.4562
2019-06-18,10.474
2019-06-19,10.4732
2019-06-20,10.4838
2019-06-21,10.48
2019-06-24,10.4813
2019-06-25,10.4746
2019-06-26,10.4704
2019-06-27,10.4727
2019-06-28,10.4755
2019-07-01,10.4804
2019-07-02,10.4864
2019-07-03,10.4926
2019-07-04,10.5006
2019-07-05,10.521
2019-07-08,10.5424
2019-07-09,10.5503
2019-07-10,10.5545
2019-07-11,10.5633
2019-07-12,10.5711
2019-07-15,10.5917
2019-07-16,10.6083
2019-07-17,10.6037
2019-07-18,10.6002
2019-07-19,10.6033
2019-07-22,10.5959
2019-07-23,10.5965
2019-07-24,10.5931
2019-07-25,10.5855
2019-07-26,10.5953
2019-07-29,10.6124
2019-07-30,10.6158
2019-07-31,10.6235
2019-08-01,10.6275
2019-08-02,10.6369
2019-08-05,10.6378
2019-08-06,10.6455
2019-08-07,10.6599
2019-08-08,10.6647
2019-08-09,10.6683
2019-08-13,10.6793
2019-08-14,10.6692
2019-08-16,10.6817
2019-08-19,10.6846
2019-08-20,10.6926
2019-08-21,10.7002
2019-08-22,10.7106
2019-08-23,10.7107
2019-08-26,10.7259
2019-08-27,10.7364
2019-08-28,10.7354
2019-08-29,10.7343
2019-08-30,10.744
2019-09-03,10.7598
2019-09-04,10.7615
2019-09-05,10.757
2019-09-06,10.7639
2019-09-09,10.7741
2019-09-11,10.7754
2019-09-12,10.7756
2019-09-13,10.7786
2019-09-16,10.7739
2019-09-17,10.7761
2019-09-18,10.792
2019-09-19,10.7975
2019-09-20,10.7728
2019-09-23,10.7759
2019-09-24,10.7745
2019-09-25,10.7766
2019-09-26,10.7811
2019-09-27,10.7821
2019-09-30,10.7995
2019-10-01,10.8123
2019-10-03,10.8258
2019-10-04,10.8287
2019-10-07,10.8358
2019-10-09,10.8374
2019-10-10,10.8485
2019-10-11,10.8519
2019-10-14,10.8596
2019-10-15,10.8613
2019-10-16,10.8652
2019-10-17,10.8715
2019-10-18,10.8745
2019-10-22,10.8896
2019-10-23,10.8954
2019-10-24,10.8987
2019-10-25,10.9015
2019-10-29,10.9096
2019-10-30,10.9112
2019-10-31,10.9248
2019-11-01,10.9325
2019-11-04,10.9367
2019-11-05,10.9348
2019-11-06,10.9405
2019-11-07,10.943
2019-11-08,10.9408
2019-11-11,10.9529
2019-11-13,10.9549
2019-11-14,10.9583
2019-11-15,10.965
2019-11-18,10.9693
2019-11-19,10.974
2019-11-20,10.9786
2019-11-21,10.9807
2019-11-22,10.9843
2019-11-25,10.993
2019-11-26,10.992
2019-11-27,10.9981
2019-11-28,11.0048
2019-11-29,11.0098
2019-12-02,11.0123
2019-12-03,11.0144
2019-12-04,11.0218
2019-12-05,10.9971
2019-12-06,10.9914
2019-12-09,10.9875
2019-12-10,10.989
2019-12-11,10.9888
2019-12-12,10.9893
2019-12-13,10.9813
2019-12-16,10.9863
2019-12-17,10.9933
2019-12-18,11.0027
2019-12-19,11.006
2019-12-20,11.0234
2019-12-23,11.0249
2019-12-24,11.0239
2019-12-26,11.0286
2019-12-27,11.0301
2019-12-30,11.0336
2019-12-31,11.035
2020-01-01,11.0398
2020-01-02,11.0435
2020-01-03,11.0521
2020-01-06,11.0556
2020-01-07,11.0551
2020-01-08,11.0574
2020-01-09,11.0598
2020-01-10,11.0574
2020-01-13,11.0644
2020-01-14,11.0606
2020-01-15,11.0653
2020-01-16,11.0664
2020-01-17,11.068
2020-01-20,11.0772
2020-01-21,11.0831
2020-01-22,11.092
2020-01-23,11.0953
2020-01-24,11.0993
2020-01-27,11.1091
2020-01-28,11.1129
2020-01-29,11.1141
2020-01-30,11.1164
2020-01-31,11.1125
2020-02-03,11.1263
2020-02-04,11.135
2020-02-05,11.1361
2020-02-06,11.1724
2020-02-07,11.188
2020-02-10,11.1999
2020-02-11,11.2003
2020-02-12,11.2017
2020-02-13,11.2064
2020-02-14,11.22
2020-02-17,11.2292
2020-02-18,11.2294
2020-02-20,11.2284
2020-02-24,11.2321
2020-02-25,11.2333
2020-02-26,11.2421
2020-02-27,11.2467
2020-02-28,11.2426
2020-03-02,11.247
2020-03-03,11.2529
2020-03-04,11.2663
2020-03-05,11.274
2020-03-06,11.2798
2020-03-09,11.28
2020-03-11,11.2701
2020-03-12,11.2384
2020-03-13,11.2113
2020-03-16,11.2216
2020-03-17,11.1972
2020-03-18,11.1734
2020-03-19,11.1071
2020-03-20,11.134
2020-03-23,11.0974
2020-03-24,11.0986
2020-03-26,11.0931
2020-03-27,11.2548
2020-03-30,11.2631
2020-03-31,11.273
2020-04-03,11.2722
2020-04-07,11.2506
2020-04-08,11.237
2020-04-09,11.2293
2020-04-13,11.2521
2020-04-15,11.2595
2020-04-16,11.2848
2020-04-17,11.3204
2020-04-20,11.3652
2020-04-21,11.3962
2020-04-22,11.3981
2020-04-23,11.4068
2020-04-24,11.383
2020-04-27,11.3836
2020-04-28,11.3762
2020-04-29,11.3781
2020-04-30,11.3844
2020-05-04,11.4022
2020-05-05,11.4237
2020-05-06,11.4341
2020-05-08,11.475
2020-05-11,11.4636
2020-05-12,11.4739
2020-05-13,11.4783
2020-05-14,11.491
2020-05-15,11.4937
2020-05-18,11.4981
2020-05-19,11.5078
2020-05-20,11.5155
2020-05-21,11.5194
2020-05-22,11.5532
2020-05-26,11.5587
2020-05-27,11.5617
2020-05-28,11.5704
2020-05-29,11.5603
2020-06-01,11.5596
2020-06-02,11.5579
2020-06-03,11.5717
2020-06-04,11.576
2020-06-05,11.5727
2020-06-08,11.5698
2020-06-09,11.5756
2020-06-10,11.5841
2020-06-11,11.5892
2020-06-12,11.593
2020-06-15,11.6103
2020-06-16,11.619
2020-06-17,11.626
2020-06-18,11.645
2020-06-19,11.6616
2020-06-22,11.6679
2020-06-23,11.6744
2020-06-24,11.6815
2020-06-25,11.6896
2020-06-26,11.7013
2020-06-29,11.7053
2020-06-30,11.7117
2020-07-01,12.1375
2020-07-02,11.735
2020-07-03,11.7424
2020-07-06,11.7557
2020-07-07,11.7587
2020-07-08,11.7702
2020-07-09,11.7726
2020-07-10,11.7822
2020-07-13,11.7876
2020-07-14,11.7868
2020-07-15,11.7952
2020-07-16,11.8053
2020-07-17,11.8108
2020-07-20,11.8216
2020-07-21,11.813
2020-07-22,11.8145
2020-07-23,11.8115
2020-07-24,11.8096
2020-07-27,11.8061
2020-07-28,11.8055
2020-07-29,11.8076
2020-07-30,11.808
2020-07-31,11.8172
2020-08-03,11.8222
2020-08-04,11.8215
2020-08-05,11.8242
2020-08-06,11.8225
2020-08-07,11.8187
2020-08-10,11.8199
2020-08-11,11.8207
2020-08-12,11.8273
2020-08-13,11.8426
2020-08-14,11.8506
2020-08-17,11.8625
2020-08-18,11.8659
2020-08-19,11.8671
2020-08-20,11.872
2020-08-21,11.8594
2020-08-24,11.853
2020-08-25,11.855
2020-08-26,11.846
2020-08-27,11.8396
2020-08-28,11.8419
2020-08-31,11.8545
2020-09-01,11.8717
2020-09-02,11.8796
2020-09-03,11.8804
2020-09-04,11.8819
2020-09-07,11.8659
2020-09-08,11.8598
2020-09-09,11.8667
2020-09-10,11.8623
2020-09-11,11.8624
2020-09-14,11.8706
2020-09-15,11.8737
2020-09-16,11.8799
2020-09-17,11.8813
2020-09-18,11.8863
2020-09-21,11.899
2020-09-22,11.8981
2020-09-23,11.8987
2020-09-24,11.9007
2020-09-25,11.9002
2020-09-28,11.9075
2020-09-29,11.9031
2020-09-30,11.9037
2020-10-01,11.9107
2020-10-05,11.9163
2020-10-06,11.9311
2020-10-07,11.9356
2020-10-08,11.9326
2020-10-09,11.957
2020-10-12,11.9609
2020-10-13,11.9729
2020-10-14,11.9695
2020-10-15,11.9735
2020-10-16,11.975
2020-10-19,11.9863
2020-10-20,11.9976
2020-10-21,12.0001
2020-10-22,12.0014
2020-10-23,12.0043
2020-10-26,12.0087
2020-10-27,12.0051
2020-10-28,12.0102
2020-10-29,12.0098
2020-11-02,12.0147
2020-11-03,12.0225
2020-11-04,12.025
2020-11-05,12.0324
2020-11-06,12.036
2020-11-09,12.0408
2020-11-10,12.0419
2020-11-11,12.0444
2020-11-12,12.0539
2020-11-13,12.0606
2020-11-17,12.0673
2020-11-18,12.073
2020-11-19,12.0872
2020-11-20,12.0917
2020-11-23,12.0947
2020-11-24,12.0998
2020-11-25,12.1037
2020-11-26,12.1058
2020-11-27,12.107
2020-12-01,12.1104
2020-12-02,12.1044
2020-12-03,12.1066
2020-12-04,12.108
2020-12-07,12.1118
2020-12-08,12.1145
2020-12-09,12.1129
2020-12-10,12.1149
2020-12-11,12.1148
2020-12-14,12.1154
2020-12-15,12.1146
2020-12-16,12.1165
2020-12-17,12.1177
2020-12-18,12.1183
2020-12-21,12.1261
2020-12-22,12.1274
2020-12-23,12.1268
2020-12-24,12.1283
2020-12-28,12.1384
2020-12-29,12.1413
2020-12-30,12.1449
2020-12-31,12.1408
2021-01-01,12.1451
2021-01-04,12.1513
2021-01-05,12.1538
2021-01-06,12.1561
2021-01-07,12.1559
2021-01-08,12.1607
2021-01-11,12.1522
2021-01-12,12.1519
2021-01-13,12.1391
2021-01-14,12.1431
2021-01-15,12.1393
2021-01-18,12.1308
2021-01-19,12.1276
2021-01-20,12.1339
2021-01-21,12.1279
2021-01-22,12.1286
2021-01-25,12.1308
2021-01-27,12.1296
2021-01-28,12.1346
2021-01-29,12.1394
2021-02-01,12.1309
2021-02-02,12.1274
2021-02-03,12.1207
2021-02-04,12.1219
2021-02-05,12.1256
2021-02-08,12.1324
2021-02-09,12.1306
2021-02-10,12.1247
2021-02-11,12.1267
2021-02-12,12.1322
2021-02-15,12.1373
2021-02-16,12.1414
2021-02-17,12.1449
2021-02-18,12.1498
2021-02-22,12.1518
2021-02-23,12.1545
2021-02-24,12.1526
2021-02-25,12.1567
2021-02-26,12.1565
2021-03-01,12.162
2021-03-02,12.1621
2021-03-03,12.1645
2021-03-04,12.1647
2021-03-05,12.1609
2021-03-08,12.1739
2021-03-09,12.1807
2021-03-10,12.1817
2021-03-12,12.1834
2021-03-15,12.1842
2021-03-16,12.1876
2021-03-17,12.189
2021-03-18,12.1914
2021-03-19,12.1973
2021-03-22,12.2071
2021-03-23,12.212
2021-03-24,12.2158
2021-03-25,12.2144
2021-03-26,12.2136
2021-03-30,12.2229
2021-03-31,12.235
2021-04-05,12.2459
2021-04-06,12.2506
2021-04-07,12.2487
2021-04-08,12.2589
2021-04-09,12.2594
2021-04-12,12.2587
2021-04-15,12.2684
2021-04-16,12.2695
2021-04-19,12.2818
2021-04-20,12.2854
2021-04-22,12.2907
2021-04-23,12.2943
2021-04-26,12.3044
2021-04-27,12.3074
2021-04-28,12.3097
2021-04-29,12.3094
2021-04-30,12.3127
2021-05-03,12.3214
2021-05-04,12.322
2021-05-05,12.3259
2021-05-06,12.3222
2021-05-07,12.3235
2021-05-10,12.3271
2021-05-11,12.331
2021-05-12,12.3306
2021-05-14,12.3332
2021-05-17,12.3363
2021-05-18,12.3379
2021-05-19,12.336
2021-05-20,12.3433
2021-05-21,12.3455
2021-05-24,12.351
2021-05-25,12.3526
2021-05-27,12.3557
2021-05-28,12.3584
2021-05-31,12.3609
2021-06-01,12.361
2021-06-02,12.3622
2021-06-03,12.3653
2021-06-04,12.3676
2021-06-07,12.3728
2021-06-08,12.3752
2021-06-09,12.3771
2021-06-10,12.3801
2021-06-11,12.3822
2021-06-14,12.3871
2021-06-15,12.3832
2021-06-16,12.3809
2021-06-17,12.38
2021-06-18,12.3813
2021-06-21,12.3861
2021-06-22,12.3888
2021-06-23,12.3888
2021-06-24,12.3906
2021-06-25,12.3903
2021-06-28,12.392
2021-06-29,12.3913
2021-06-30,12.3933
2021-07-01,12.3943
2021-07-02,12.401
2021-07-05,12.4075
2021-07-06,12.405
2021-07-07,12.4077
2021-07-08,12.4126
2021-07-09,12.417
2021-07-12,12.4206
2021-07-13,12.4246
2021-07-14,12.427
2021-07-15,12.4308
2021-07-16,12.4331
2021-07-19,12.4371
2021-07-20,12.4411
2021-07-22,12.4433
2021-07-23,12.4474
2021-07-26,12.4503
2021-07-27,12.4529
2021-07-28,12.454
2021-07-29,12.4547
2021-07-30,12.4557
2021-08-02,12.4604
2021-08-03,12.4618
2021-08-04,12.4618
2021-08-05,12.4641
2021-08-06,12.463
2021-08-09,12.4664
2021-08-10,12.4693
2021-08-11,12.4708
2021-08-12,12.4722
2021-08-13,12.4764
2021-08-17,12.4849
2021-08-18,12.4876
2021-08-20,12.4907
2021-08-23,12.4953
2021-08-24,12.4976
2021-08-25,12.5
2021-08-26,12.5027
2021-08-27,12.5042
2021-08-30,12.5087
2021-08-31,12.5107
2021-09-01,12.5131
2021-09-02,12.5159
2021-09-03,12.5176
2021-09-06,12.5213
2021-09-07,12.5224
2021-09-08,12.5223
2021-09-09,12.5232
2021-09-13,12.5278
2021-09-14,12.5297
2021-09-15,12.5298
2021-09-16,12.5319
2021-09-17,12.532
2021-09-20,12.5358
2021-09-21,12.538
2021-09-22,12.5368
2021-09-23,12.5368
2021-09-24,12.5363
2021-09-27,12.5397
2021-09-28,12.5413
