date,nav
2013-03-18,10.0072
2013-03-19,10.0085
2013-03-20,10.0101
2013-03-21,10.0133
2013-03-22,10.0164
2013-03-25,10.0256
2013-03-26,10.0261
2013-03-28,10.0326
2013-04-02,10.0523
2013-04-03,10.0615
2013-04-04,10.0669
2013-04-05,10.0701
2013-04-08,10.0803
2013-04-09,10.0804
2013-04-10,10.0857
2013-04-12,10.0948
2013-04-15,10.102
2013-04-16,10.1093
2013-04-17,10.1185
2013-04-18,10.1243
2013-04-22,10.1349
2013-04-23,10.1376
2013-04-25,10.1449
2013-04-26,10.1495
2013-04-29,10.1564
2013-04-30,10.1684
2013-05-02,10.1892
2013-05-03,10.195
2013-05-06,10.2123
2013-05-07,10.2153
2013-05-08,10.224
2013-05-09,10.2356
2013-05-10,10.236
2013-05-13,10.2442
2013-05-14,10.2642
2013-05-15,10.2766
2013-05-16,10.2768
2013-05-17,10.2786
2013-05-20,10.2819
2013-05-21,10.284
2013-05-22,10.2825
2013-05-23,10.2749
2013-05-24,10.2752
2013-05-27,10.281
2013-05-28,10.279
2013-05-29,10.2679
2013-05-30,10.2692
2013-05-31,10.2612
2013-06-03,10.273
2013-06-04,10.2771
2013-06-05,10.2849
2013-06-06,10.2883
2013-06-07,10.2865
2013-06-10,10.2885
2013-06-11,10.2775
2013-06-12,10.2738
2013-06-13,10.277
2013-06-14,10.28
2013-06-17,10.2944
2013-06-18,10.3041
2013-06-19,10.3061
2013-06-20,10.2916
2013-06-21,10.2889
2013-06-24,10.2792
2013-06-25,10.2751
2013-06-26,10.2646
2013-06-27,10.2623
2013-06-28,10.2905
2013-07-02,10.3056
2013-07-03,10.2966
2013-07-04,10.3091
2013-07-05,10.3095
2013-07-08,10.3053
2013-07-09,10.3083
2013-07-10,10.307
2013-07-11,10.3143
2013-07-12,10.3148
2013-07-15,10.3117
2013-07-16,10.2009
2013-07-17,10.1885
2013-07-18,10.2107
2013-07-19,10.2206
2013-07-22,10.2203
2013-07-23,10.1965
2013-07-24,10.1623
2013-07-25,10.1746
2013-07-26,10.185
2013-07-29,10.1781
2013-07-30,10.1729
2013-07-31,10.1516
2013-08-01,10.1766
2013-08-02,10.1751
2013-08-05,10.1953
2013-08-06,10.192
2013-08-07,10.2146
2013-08-08,10.2297
2013-08-12,10.2251
2013-08-13,10.2091
2013-08-14,10.1891
2013-08-16,10.1846
2013-08-19,10.1108
2013-08-20,10.1278
2013-08-21,10.1896
2013-08-22,10.1678
2013-08-23,10.1927
2013-08-26,10.1895
2013-08-27,10.1675
2013-08-28,10.127
2013-08-29,10.1301
2013-08-30,10.1562
2013-09-02,10.1991
2013-09-03,10.2071
2013-09-04,10.2317
2013-09-05,10.2664
2013-09-06,10.267
2013-09-10,10.2822
2013-09-11,10.2912
2013-09-12,10.2913
2013-09-13,10.2934
2013-09-16,10.3163
2013-09-17,10.3094
2013-09-18,10.3303
2013-09-19,10.3506
2013-09-20,10.3348
2013-09-23,10.3363
2013-09-24,10.3279
2013-09-25,10.3417
2013-09-26,10.3626
2013-09-27,10.3667
2013-09-30,10.3751
2013-10-01,10.3841
2013-10-03,10.3968
2013-10-04,10.4268
2013-10-07,10.4378
2013-10-08,10.4712
2013-10-09,10.4732
2013-10-10,10.4735
2013-10-11,10.4725
2013-10-14,10.4771
2013-10-15,10.4636
2013-10-17,10.4723
2013-10-18,10.4767
2013-10-21,10.4873
2013-10-22,10.4908
2013-10-23,10.4953
2013-10-24,10.4965
2013-10-25,10.4955
2013-10-28,10.5029
2013-10-29,10.5111
2013-10-30,10.5107
2013-10-31,10.5132
2013-11-01,10.5139
2013-11-05,10.5245
2013-11-06,10.5248
2013-11-07,10.52
2013-11-08,10.518
2013-11-11,10.5094
2013-11-12,10.5025
2013-11-13,10.4953
2013-11-14,10.4942
2013-11-18,10.5057
2013-11-19,10.5198
2013-11-20,10.5285
2013-11-21,10.5312
2013-11-22,10.5383
2013-11-25,10.5475
2013-11-26,10.553
2013-11-27,10.5613
2013-11-28,10.569
2013-11-29,10.5839
2013-12-02,10.5947
2013-12-03,10.5966
2013-12-04,10.6016
2013-12-05,10.6129
2013-12-06,10.6125
2013-12-09,10.6142
2013-12-10,10.6168
2013-12-11,10.6209
2013-12-12,10.6275
2013-12-13,10.6214
2013-12-16,10.6284
2013-12-17,10.6317
2013-12-18,10.6434
2013-12-19,10.6447
2013-12-20,10.6417
2013-12-23,10.6508
2013-12-24,10.651
2013-12-26,10.6569
2013-12-27,10.6592
2013-12-30,10.6652
2013-12-31,10.6707
2014-01-01,10.6743
2014-01-02,10.6809
2014-01-03,10.6835
2014-01-06,10.6918
2014-01-07,10.6947
2014-01-08,10.6947
2014-01-09,10.6935
2014-01-10,10.6978
2014-01-13,10.7067
2014-01-15,10.7154
2014-01-16,10.7252
2014-01-17,10.7295
2014-01-20,10.7362
2014-01-21,10.7408
2014-01-22,10.7375
2014-01-23,10.7405
2014-01-24,10.7386
2014-01-27,10.7461
2014-01-28,10.7369
2014-01-29,10.7396
2014-01-30,10.7337
2014-01-31,10.7368
2014-02-03,10.7461
2014-02-04,10.7534
