date,nav
2015-01-14,10.0016
2015-01-15,10.0033
2015-01-16,10.0046
2015-01-19,10.0099
2015-01-20,10.0081
2015-01-21,10.0113
2015-01-22,10.0137
2015-01-23,10.019
2015-01-27,10.0301
2015-01-28,10.0379
2015-01-29,10.0385
2015-01-30,10.0402
2015-02-02,10.0499
2015-02-03,10.0353
2015-02-04,10.0278
2015-02-05,10.0231
2015-02-06,10.0233
2015-02-09,10.0209
2015-02-10,10.0225
2015-02-11,10.0244
2015-02-12,10.0211
2015-02-13,10.0267
2015-02-16,10.037
2015-02-18,10.0433
2015-02-20,10.0536
2015-02-23,10.0639
2015-02-24,10.0781
2015-02-25,10.0802
2015-02-26,10.0844
2015-02-27,10.0826
2015-03-02,10.0878
2015-03-03,10.0774
2015-03-04,10.096
2015-03-05,10.1048
2015-03-09,10.1014
2015-03-10,10.1018
2015-03-11,10.1001
2015-03-12,10.1006
2015-03-13,10.0999
2015-03-16,10.1052
2015-03-17,10.1082
2015-03-18,10.1056
2015-03-19,10.1093
2015-03-20,10.1093
2015-03-23,10.1148
2015-03-24,10.1172
2015-03-25,10.121
2015-03-26,10.1297
2015-03-27,10.138
2015-03-30,10.1447
2015-03-31,10.1578
2015-04-06,10.1881
2015-04-07,10.2084
2015-04-08,10.2054
2015-04-09,10.2093
2015-04-10,10.2162
2015-04-13,10.224
2015-04-15,10.2283
2015-04-16,10.2307
2015-04-17,10.2211
2015-04-20,10.2261
2015-04-21,10.2283
2015-04-22,10.2325
2015-04-23,10.2294
2015-04-24,10.2314
2015-04-27,10.2325
2015-04-28,10.2324
2015-04-29,10.2297
2015-04-30,10.221
2015-05-05,10.2253
2015-05-06,10.2206
2015-05-07,10.2174
2015-05-08,10.2154
2015-05-11,10.2264
2015-05-12,10.2307
2015-05-13,10.229
2015-05-14,10.2301
2015-05-15,10.2306
2015-05-18,10.2404
2015-05-19,10.2431
2015-05-20,10.2456
2015-05-21,10.253
2015-05-22,10.2573
2015-05-25,10.2658
2015-05-26,10.2681
2015-05-27,10.272
2015-05-28,10.2794
2015-05-29,10.285
2015-06-01,10.3031
2015-06-02,10.2895
2015-06-03,10.2904
2015-06-04,10.2888
2015-06-05,10.2938
2015-06-08,10.3024
2015-06-09,10.3073
2015-06-10,10.3041
2015-06-11,10.3007
2015-06-12,10.3021
2015-06-15,10.3087
2015-06-16,10.3072
2015-06-17,10.313
2015-06-18,10.3243
2015-06-19,10.3299
2015-06-22,10.3366
2015-06-23,10.3345
2015-06-24,10.335
2015-06-25,10.3348
2015-06-26,10.3334
2015-06-29,10.335
2015-06-30,10.3402
2015-07-01,10.3464
2015-07-02,10.3513
2015-07-03,10.3566
2015-07-06,10.368
2015-07-07,10.3734
2015-07-08,10.3796
2015-07-09,10.3786
2015-07-10,10.382
2015-07-13,10.3845
2015-07-14,10.3915
2015-07-15,10.3939
2015-07-16,10.3949
2015-07-17,10.3976
2015-07-20,10.4037
2015-07-21,10.4066
2015-07-22,10.4106
2015-07-23,10.4121
2015-07-24,10.413
2015-07-27,10.4206
2015-07-28,10.4256
2015-07-29,10.4325
2015-07-30,10.4361
2015-07-31,10.4411
2015-08-03,10.4483
2015-08-04,10.4476
2015-08-05,10.4481
2015-08-06,10.4527
2015-08-07,10.4552
2015-08-10,10.4636
2015-08-11,10.4664
2015-08-12,10.4716
2015-08-13,10.4782
2015-08-14,10.4819
2015-08-17,10.4907
2015-08-19,10.4956
2015-08-20,10.498
2015-08-21,10.4985
2015-08-24,10.4956
2015-08-25,10.4967
2015-08-26,10.4982
2015-08-27,10.5021
2015-08-28,10.505
2015-08-31,10.5125
2015-09-01,10.5161
2015-09-02,10.514
2015-09-03,10.5066
2015-09-04,10.5032
2015-09-07,10.5073
2015-09-08,10.5084
2015-09-09,10.5142
2015-09-10,10.5063
2015-09-11,10.5088
2015-09-14,10.5143
2015-09-15,10.5186
2015-09-16,10.519
2015-09-18,10.528
2015-09-21,10.5371
2015-09-22,10.5418
2015-09-23,10.5421
2015-09-24,10.5467
2015-09-28,10.5605
2015-09-29,10.5946
2015-09-30,10.6063
2015-10-01,10.6062
2015-10-05,10.6211
2015-10-06,10.6268
2015-10-07,10.6312
2015-10-08,10.6368
2015-10-09,10.6378
2015-10-12,10.642
2015-10-13,10.6462
2015-10-14,10.6526
2015-10-15,10.6565
2015-10-16,10.6635
2015-10-19,10.6729
2015-10-20,10.6765
2015-10-21,10.6784
2015-10-23,10.6863
2015-10-26,10.6913
2015-10-27,10.6948
2015-10-28,10.6984
2015-10-29,10.6992
2015-10-30,10.697
2015-11-02,10.7022
2015-11-03,10.705
2015-11-04,10.7047
2015-11-05,10.7021
2015-11-06,10.7034
2015-11-09,10.7065
2015-11-10,10.7094
2015-11-13,10.7202
2015-11-16,10.7292
2015-11-17,10.7319
2015-11-18,10.7341
2015-11-19,10.7364
2015-11-20,10.7375
2015-11-23,10.7442
2015-11-24,10.7442
2015-11-26,10.7488
2015-11-27,10.7484
2015-11-30,10.7502
2015-12-01,10.7527
2015-12-02,10.7577
2015-12-03,10.7606
2015-12-04,10.7614
2015-12-07,10.7635
2015-12-08,10.7582
2015-12-09,10.756
2015-12-10,10.7565
2015-12-11,10.7483
2015-12-14,10.7453
2015-12-15,10.7439
2015-12-16,10.7479
2015-12-17,10.7502
2015-12-18,10.7563
2015-12-21,10.762
2015-12-22,10.7674
2015-12-23,10.767
2015-12-28,10.7781
2015-12-29,10.7795
2015-12-30,10.7844
2015-12-31,10.7896
2016-01-01,10.795
2016-01-04,10.8045
2016-01-05,10.8092
2016-01-06,10.8123
2016-01-07,10.8167
2016-01-08,10.8203
2016-01-11,10.8263
2016-01-12,10.8231
2016-01-13,10.8226
2016-01-14,10.8229
2016-01-15,10.8202
2016-01-18,10.8263
2016-01-19,10.8297
2016-01-20,10.8306
2016-01-21,10.8344
2016-01-22,10.8382
2016-01-25,10.8457
2016-01-27,10.8471
2016-01-28,10.8467
2016-01-29,10.848
2016-02-01,10.8561
2016-02-02,10.8549
2016-02-03,10.8504
2016-02-04,10.8523
2016-02-05,10.8511
2016-02-08,10.8559
2016-02-09,10.8592
2016-02-10,10.8627
2016-02-11,10.8639
2016-02-12,10.8644
2016-02-15,10.8724
2016-02-16,10.8738
2016-02-17,10.8719
2016-02-18,10.8734
2016-02-22,10.8782
2016-02-23,10.8657
2016-02-24,10.8608
2016-02-25,10.8536
2016-02-26,10.855
2016-02-29,10.884
2016-03-01,10.8901
2016-03-02,10.8986
2016-03-03,10.8999
2016-03-04,10.9043
2016-03-08,10.9144
2016-03-09,10.9184
2016-03-10,10.922
2016-03-11,10.9215
2016-03-14,10.9368
2016-03-15,10.943
2016-03-16,10.9499
2016-03-17,10.9598
2016-03-18,10.9674
2016-03-21,10.9856
2016-03-22,10.9839
2016-03-23,10.9802
2016-03-28,10.9915
2016-03-29,10.9932
2016-03-30,10.993
2016-03-31,11.0192
2016-04-04,11.0556
2016-04-05,11.0716
2016-04-06,11.0693
2016-04-07,11.0735
2016-04-11,11.0844
2016-04-12,11.089
2016-04-13,11.0917
2016-04-18,11.1073
2016-04-20,11.1105
2016-04-21,11.109
2016-04-22,11.1101
2016-04-25,11.1146
2016-04-26,11.1157
2016-04-27,11.115
2016-04-28,11.1143
2016-04-29,11.1131
2016-05-02,11.119
2016-05-03,11.1181
2016-05-04,11.1235
2016-05-05,11.1242
2016-05-06,11.1245
2016-05-09,11.1327
2016-05-10,11.1358
2016-05-11,11.1396
2016-05-12,11.141
2016-05-13,11.1436
2016-05-16,11.151
2016-05-17,11.1535
2016-05-18,11.1565
2016-05-19,11.1588
2016-05-20,11.1584
2016-05-23,11.1665
2016-05-24,11.1703
2016-05-25,11.1706
2016-05-26,11.1735
2016-05-27,11.1743
2016-05-30,11.1805
2016-05-31,11.1823
2016-06-01,11.1847
2016-06-02,11.1861
2016-06-03,11.1891
2016-06-06,11.1983
2016-06-07,11.2003
2016-06-08,11.2031
2016-06-09,11.2071
2016-06-10,11.2101
2016-06-13,11.2161
2016-06-14,11.2144
2016-06-15,11.2184
2016-06-16,11.2204
2016-06-17,11.2222
2016-06-20,11.2278
2016-06-21,11.2319
2016-06-22,11.2339
2016-06-23,11.2371
2016-06-24,11.2385
2016-06-27,11.2459
2016-06-28,11.2482
2016-06-29,11.2512
2016-06-30,11.2559
2016-07-01,11.2597
2016-07-04,11.2678
2016-07-05,11.2757
2016-07-07,11.2817
2016-07-08,11.2844
2016-07-11,11.2944
2016-07-12,11.3065
2016-07-13,11.3118
2016-07-14,11.3191
2016-07-15,11.321
2016-07-18,11.333
2016-07-19,11.3343
2016-07-20,11.3376
2016-07-21,11.3402
2016-07-22,11.3408
2016-07-25,11.3485
2016-07-26,11.3538
2016-07-27,11.3562
2016-07-28,11.3635
2016-07-29,11.368
2016-08-01,11.3765
2016-08-02,11.378
2016-08-03,11.3792
2016-08-04,11.3768
2016-08-05,11.3812
2016-08-08,11.3874
2016-08-09,11.3961
2016-08-10,11.4002
2016-08-11,11.4125
2016-08-12,11.4146
2016-08-16,11.4214
2016-08-18,11.4228
2016-08-19,11.4248
2016-08-22,11.4299
2016-08-23,11.4317
2016-08-24,11.434
2016-08-25,11.4391
2016-08-26,11.4431
2016-08-29,11.4499
2016-08-30,11.4523
2016-08-31,11.4544
2016-09-01,11.4593
2016-09-02,11.4613
2016-09-06,11.4713
2016-09-07,11.4751
2016-09-08,11.4785
2016-09-09,11.4815
2016-09-12,11.4874
2016-09-14,11.4884
2016-09-15,11.4914
2016-09-16,11.4943
2016-09-19,11.5008
2016-09-20,11.5019
2016-09-21,11.503
2016-09-22,11.5094
2016-09-23,11.513
2016-09-26,11.5203
2016-09-27,11.5244
2016-09-28,11.5283
2016-09-29,11.5258
2016-09-30,11.5308
2016-10-03,11.5435
2016-10-04,11.5477
2016-10-05,11.5642
2016-10-06,11.5713
2016-10-07,11.5724
2016-10-10,11.5802
2016-10-13,11.5854
2016-10-14,11.5839
2016-10-17,11.5872
2016-10-18,11.5909
2016-10-19,11.5924
2016-10-20,11.5918
2016-10-21,11.5945
2016-10-24,11.6005
2016-10-25,11.5989
2016-10-26,11.6007
2016-10-27,11.6006
2016-10-28,11.6017
2016-11-01,11.6098
2016-11-02,11.6115
2016-11-03,11.6119
2016-11-04,11.6134
2016-11-07,11.6183
2016-11-08,11.6205
2016-11-09,11.6325
2016-11-10,11.639
2016-11-11,11.6406
2016-11-15,11.659
2016-11-16,11.6764
2016-11-17,11.6804
2016-11-18,11.6797
2016-11-21,11.6941
2016-11-22,11.6985
2016-11-23,11.7039
2016-11-24,11.7131
2016-11-25,11.7157
2016-11-28,11.7142
2016-11-29,11.715
2016-11-30,11.7205
2016-12-01,11.7239
2016-12-02,11.725
2016-12-05,11.7313
2016-12-06,11.7342
2016-12-07,11.713
2016-12-08,11.7081
2016-12-09,11.714
2016-12-13,11.7244
2016-12-14,11.7288
2016-12-15,11.7296
2016-12-16,11.7289
2016-12-19,11.7353
2016-12-20,11.7374
2016-12-21,11.7396
2016-12-22,11.7399
2016-12-23,11.7408
2016-12-26,11.7442
2016-12-27,11.7444
2016-12-28,11.7445
2016-12-29,11.7495
2016-12-30,11.7551
2017-01-02,11.7678
2017-01-03,11.7719
2017-01-04,11.7754
2017-01-05,11.7794
2017-01-06,11.7827
2017-01-09,11.7885
2017-01-10,11.792
2017-01-11,11.7946
2017-01-12,11.7976
2017-01-13,11.8004
2017-01-16,11.8061
2017-01-17,11.8076
2017-01-18,11.8101
2017-01-19,11.8108
2017-01-20,11.8133
2017-01-23,11.8189
2017-01-24,11.8206
2017-01-25,11.8224
2017-01-27,11.8256
2017-01-30,11.8317
2017-01-31,11.8354
2017-02-01,11.8399
2017-02-02,11.8428
2017-02-03,11.8447
2017-02-06,11.8526
2017-02-07,11.8544
2017-02-08,11.8347
2017-02-09,11.8372
2017-02-10,11.8466
2017-02-13,11.8548
2017-02-14,11.8567
2017-02-15,11.8592
2017-02-16,11.8627
2017-02-17,11.8638
2017-02-20,11.8698
2017-02-22,11.8749
2017-02-23,11.8784
2017-02-27,11.8885
2017-02-28,11.8933
2017-03-01,11.8976
2017-03-02,11.9015
2017-03-03,11.904
2017-03-06,11.9084
2017-03-07,11.9104
2017-03-08,11.9118
2017-03-09,11.911
2017-03-10,11.9118
2017-03-14,11.9196
2017-03-15,11.9219
2017-03-16,11.9225
2017-03-17,11.9241
2017-03-20,11.9311
2017-03-21,11.9325
2017-03-22,11.935
2017-03-23,11.9391
2017-03-24,11.9389
2017-03-27,11.9464
2017-03-29,11.9506
2017-03-30,11.9533
2017-03-31,11.9621
2017-04-03,11.9697
2017-04-05,11.9719
2017-04-06,11.9735
2017-04-07,11.9728
2017-04-10,11.9787
2017-04-11,11.9815
2017-04-12,11.9837
2017-04-13,11.9875
2017-04-17,11.996
2017-04-18,11.9978
2017-04-19,12.0007
2017-04-20,12.0035
2017-04-21,12.0053
2017-04-24,12.0112
2017-04-25,12.0133
2017-04-26,12.014
2017-04-27,12.0155
2017-04-28,12.0179
2017-05-02,12.026
2017-05-03,12.0289
2017-05-04,12.0314
2017-05-05,12.0339
2017-05-08,12.0393
2017-05-09,12.0414
2017-05-11,12.0455
2017-05-12,12.0463
2017-05-15,12.053
2017-05-16,12.0544
2017-05-17,12.0567
2017-05-18,12.0586
2017-05-19,12.0607
2017-05-22,12.0669
2017-05-23,12.0705
2017-05-24,12.0741
2017-05-25,12.0768
2017-05-26,12.0792
2017-05-29,12.0855
2017-05-30,12.0872
2017-05-31,12.0908
2017-06-01,12.0944
2017-06-02,12.0975
2017-06-05,12.1037
2017-06-06,12.1054
2017-06-07,12.1075
2017-06-08,12.1103
2017-06-09,12.1128
2017-06-12,12.1189
2017-06-13,12.1222
2017-06-14,12.1252
2017-06-15,12.1284
2017-06-16,12.1304
2017-06-19,12.1366
2017-06-20,12.1385
2017-06-21,12.1405
2017-06-22,12.1427
2017-06-23,12.1448
2017-06-27,12.153
2017-06-28,12.1546
2017-06-29,12.1566
2017-06-30,12.158
2017-07-03,12.1635
2017-07-04,12.1656
2017-07-05,12.168
2017-07-06,12.1715
2017-07-07,12.1737
2017-07-10,12.1824
2017-07-11,12.1853
2017-07-12,12.188
2017-07-13,12.1909
2017-07-14,12.1936
2017-07-17,12.2009
2017-07-18,12.2033
2017-07-19,12.2057
2017-07-20,12.2078
2017-07-21,12.2106
2017-07-24,12.2169
2017-07-25,12.2189
2017-07-26,12.2208
2017-07-27,12.223
2017-07-28,12.2251
2017-07-31,12.2312
2017-08-01,12.2336
2017-08-02,12.2356
2017-08-03,12.2381
2017-08-04,12.2407
2017-08-07,12.2466
2017-08-08,12.2486
2017-08-09,12.2503
2017-08-10,12.2523
2017-08-11,12.2545
2017-08-14,12.2606
2017-08-16,12.2646
2017-08-18,12.2686
2017-08-21,12.2751
2017-08-22,12.2774
2017-08-23,12.2794
2017-08-24,12.2813
2017-08-28,12.2892
2017-08-29,12.2915
2017-08-30,12.2935
2017-08-31,12.2959
2017-09-01,12.2985
2017-09-04,12.3046
2017-09-05,12.3068
2017-09-06,12.3089
2017-09-07,12.3112
2017-09-08,12.3131
2017-09-11,12.3192
2017-09-12,12.3213
2017-09-13,12.3235
2017-09-14,12.3257
2017-09-15,12.3278
2017-09-18,12.3337
2017-09-19,12.3358
2017-09-20,12.3373
2017-09-21,12.3385
2017-09-22,12.34
2017-09-25,12.3461
2017-09-26,12.3482
2017-09-27,12.3505
2017-09-28,12.3526
2017-09-29,12.355
2017-10-03,12.3636
2017-10-04,12.366
2017-10-05,12.3679
2017-10-06,12.37
2017-10-09,12.3763
2017-10-10,12.3786
2017-10-11,12.3807
2017-10-12,12.3828
2017-10-13,12.3849
2017-10-16,12.391
2017-10-17,12.3931
2017-10-18,12.3952
2017-10-23,12.4055
2017-10-24,12.4075
2017-10-25,12.4097
2017-10-26,12.4114
2017-10-27,12.4134
2017-10-30,12.4196
2017-10-31,12.4218
2017-11-01,12.4238
2017-11-02,12.4264
2017-11-03,12.4286
2017-11-06,12.435
2017-11-07,12.4373
2017-11-08,12.4393
2017-11-09,12.4412
