date,nav
2014-03-06,10.005
2014-03-07,10.0079
2014-03-10,10.0204
2014-03-11,10.029
2014-03-12,10.0313
2014-03-13,10.034
2014-03-14,10.0406
2014-03-18,10.0531
2014-03-19,10.0577
2014-03-20,10.0627
2014-03-21,10.0742
2014-03-24,10.0894
2014-03-25,10.0886
2014-03-26,10.0873
2014-03-27,10.0897
2014-03-28,10.1004
2014-04-02,10.108
2014-04-03,10.1113
2014-04-04,10.1107
2014-04-07,10.1164
2014-04-09,10.1177
2014-04-10,10.1212
2014-04-11,10.1243
2014-04-15,10.1349
2014-04-16,10.1392
2014-04-17,10.1463
2014-04-21,10.1565
2014-04-22,10.1555
2014-04-23,10.1598
2014-04-25,10.1658
2014-04-28,10.1716
2014-04-29,10.1734
2014-04-30,10.1755
2014-05-02,10.1832
2014-05-05,10.1932
2014-05-06,10.195
2014-05-07,10.1975
2014-05-08,10.2044
2014-05-09,10.2068
2014-05-12,10.2179
2014-05-13,10.2222
2014-05-15,10.2292
2014-05-16,10.2328
2014-05-19,10.2414
2014-05-20,10.244
2014-05-21,10.2487
2014-05-22,10.2532
2014-05-23,10.2574
2014-05-26,10.2646
2014-05-27,10.2668
2014-05-28,10.2702
2014-05-29,10.2725
2014-05-30,10.277
2014-06-02,10.2827
2014-06-03,10.2864
2014-06-04,10.2948
2014-06-05,10.2989
2014-06-06,10.3011
2014-06-09,10.3093
2014-06-10,10.3122
2014-06-11,10.3147
2014-06-12,10.3164
2014-06-13,10.3171
2014-06-16,10.3202
2014-06-17,10.323
2014-06-18,10.3249
2014-06-19,10.326
2014-06-20,10.3288
2014-06-23,10.3348
2014-06-24,10.3375
2014-06-25,10.3391
2014-06-26,10.3434
2014-06-27,10.3439
2014-06-30,10.3519
2014-07-02,10.3602
2014-07-03,10.3643
2014-07-04,10.3682
2014-07-07,10.3757
2014-07-08,10.3773
2014-07-09,10.378
2014-07-10,10.3788
2014-07-11,10.3712
2014-07-14,10.3781
2014-07-15,10.3823
2014-07-16,10.3864
2014-07-17,10.3904
2014-07-18,10.3936
2014-07-21,10.4013
2014-07-22,10.404
2014-07-23,10.4057
2014-07-24,10.4073
2014-07-25,10.4099
2014-07-28,10.4159
2014-07-30,10.421
2014-07-31,10.4235
2014-08-01,10.425
2014-08-04,10.4328
2014-08-05,10.434
2014-08-06,10.4332
2014-08-07,10.4351
2014-08-08,10.4371
2014-08-11,10.4443
2014-08-12,10.4473
2014-08-13,10.4501
2014-08-14,10.4526
2014-08-19,10.4652
2014-08-20,10.467
2014-08-21,10.4695
2014-08-22,10.4733
2014-08-25,10.4821
2014-08-26,10.4858
2014-08-27,10.4891
2014-08-28,10.4897
2014-09-01,10.5
2014-09-02,10.5024
2014-09-03,10.5054
2014-09-04,10.5082
2014-09-05,10.5103
2014-09-08,10.5175
2014-09-09,10.5201
2014-09-10,10.5223
2014-09-11,10.5244
2014-09-12,10.5266
2014-09-15,10.5345
2014-09-16,10.5371
2014-09-17,10.5403
2014-09-18,10.5436
2014-09-19,10.5463
2014-09-22,10.5538
2014-09-23,10.5567
2014-09-24,10.5594
2014-09-25,10.5618
2014-09-26,10.5648
2014-09-29,10.5722
2014-09-30,10.5757
2014-10-01,10.5795
2014-10-07,10.5971
2014-10-08,10.6004
2014-10-09,10.6031
2014-10-10,10.6055
2014-10-13,10.6133
2014-10-14,10.6172
2014-10-16,10.6222
2014-10-17,10.625
2014-10-20,10.6331
2014-10-21,10.6375
2014-10-22,10.6391
2014-10-27,10.6528
2014-10-28,10.6562
2014-10-29,10.6593
2014-10-30,10.6623
2014-10-31,10.6659
2014-11-03,10.6741
2014-11-05,10.6809
2014-11-07,10.6872
2014-11-10,10.6952
2014-11-11,10.6975
2014-11-12,10.6996
2014-11-13,10.7017
2014-11-14,10.7047
2014-11-17,10.7126
2014-11-18,10.7163
2014-11-19,10.7187
2014-11-20,10.7215
2014-11-21,10.7239
2014-11-24,10.7311
2014-11-25,10.7337
2014-11-26,10.7364
2014-11-27,10.7389
2014-11-28,10.7414
2014-12-01,10.7495
2014-12-02,10.7523
2014-12-03,10.7551
2014-12-04,10.758
2014-12-05,10.7604
2014-12-08,10.7678
2014-12-09,10.7703
2014-12-10,10.7727
2014-12-11,10.7752
2014-12-12,10.7774
2014-12-15,10.7847
2014-12-16,10.7856
2014-12-17,10.7873
2014-12-18,10.7895
2014-12-19,10.7919
2014-12-22,10.7986
2014-12-23,10.8005
2014-12-24,10.8029
2014-12-26,10.8075
2014-12-29,10.8147
2014-12-30,10.8163
2014-12-31,10.8196
2015-01-01,10.8228
2015-01-02,10.8265
2015-01-05,10.8343
2015-01-06,10.8367
2015-01-07,10.8391
2015-01-08,10.8415
2015-01-09,10.8442
2015-01-12,10.8514
2015-01-13,10.854
2015-01-14,10.8565
2015-01-15,10.8617
2015-01-16,10.8641
2015-01-19,10.8711
2015-01-20,10.8732
2015-01-21,10.875
2015-01-22,10.8776
2015-01-23,10.8799
2015-01-27,10.8894
2015-01-28,10.8918
2015-01-29,10.894
2015-01-30,10.8964
2015-02-02,10.9039
2015-02-03,10.9063
2015-02-04,10.9087
2015-02-05,10.9111
2015-02-06,10.913
2015-02-09,10.9206
2015-02-10,10.9231
2015-02-11,10.9257
2015-02-12,10.9282
2015-02-13,10.9307
2015-02-16,10.9383
2015-02-18,10.9433
2015-02-20,10.9484
2015-02-23,10.956
2015-02-24,10.9586
2015-02-25,10.9612
2015-02-26,10.9637
2015-02-27,10.9662
2015-03-02,10.9737
2015-03-03,10.9763
2015-03-04,10.9788
2015-03-05,10.9821
2015-03-09,10.9923
2015-03-10,10.9944
2015-03-11,10.997
2015-03-12,10.9988
2015-03-13,11.0014
2015-03-16,11.0092
2015-03-17,11.0118
2015-03-18,11.0144
2015-03-19,11.0165
2015-03-20,11.0191
2015-03-23,11.027
2015-03-24,11.0297
2015-03-25,11.0323
2015-03-26,11.0349
2015-03-27,11.0376
2015-03-30,11.0455
2015-03-31,11.0481
2015-04-06,11.0597
2015-04-07,11.0617
2015-04-08,11.06311
2015-04-09,11.0569
2015-04-10,11.0624
2015-04-13,11.0699
2015-04-15,11.0734
