date,nav
2013-08-30,10.0042
2013-09-02,10.0161
2013-09-03,10.0235
2013-09-04,10.0357
2013-09-05,10.0952
2013-09-06,10.0781
2013-09-10,10.0915
2013-09-11,10.0897
2013-09-12,10.0947
2013-09-13,10.0914
2013-09-16,10.1003
2013-09-17,10.1031
2013-09-18,10.1177
2013-09-19,10.1419
2013-09-20,10.1555
2013-09-23,10.1532
2013-09-24,10.1565
2013-09-25,10.1648
2013-09-26,10.1694
2013-09-27,10.1738
2013-09-30,10.1832
2013-10-01,10.1914
2013-10-03,10.1992
2013-10-04,10.2106
2013-10-07,10.2236
2013-10-08,10.2552
2013-10-09,10.252
2013-10-10,10.2539
2013-10-11,10.2548
2013-10-14,10.2584
2013-10-15,10.2537
2013-10-17,10.2592
2013-10-18,10.2617
2013-10-21,10.2696
2013-10-22,10.2736
2013-10-23,10.2755
2013-10-24,10.2777
2013-10-25,10.2815
2013-10-28,10.2885
2013-10-29,10.2987
2013-10-30,10.2988
2013-10-31,10.3014
2013-11-01,10.3025
2013-11-05,10.3103
2013-11-06,10.3115
2013-11-07,10.3039
2013-11-08,10.3065
2013-11-11,10.3118
2013-11-12,10.3071
2013-11-13,10.3103
2013-11-14,10.306
2013-11-18,10.3154
2013-11-19,10.3241
2013-11-20,10.3286
2013-11-21,10.3265
2013-11-22,10.3282
2013-11-25,10.3387
2013-11-26,10.3433
2013-11-27,10.347
2013-11-28,10.3511
2013-11-29,10.353
2013-12-02,10.3587
2013-12-03,10.3594
2013-12-04,10.3663
2013-12-05,10.3774
2013-12-06,10.3798
2013-12-09,10.379
2013-12-10,10.3832
2013-12-11,10.3849
2013-12-12,10.3949
2013-12-13,10.3858
2013-12-16,10.3952
2013-12-17,10.3956
2013-12-18,10.3984
2013-12-19,10.4026
2013-12-20,10.4067
2013-12-23,10.412
2013-12-24,10.4165
2013-12-26,10.4234
2013-12-27,10.4215
2013-12-30,10.428
2013-12-31,10.4328
2014-01-01,10.442
2014-01-02,10.446
2014-01-03,10.4498
2014-01-06,10.4559
2014-01-07,10.4544
2014-01-08,10.4541
2014-01-09,10.4525
2014-01-10,10.4565
2014-01-13,10.4644
2014-01-15,10.4697
2014-01-16,10.4716
2014-01-17,10.4732
2014-01-20,10.4801
2014-01-21,10.4874
2014-01-22,10.4881
2014-01-23,10.49
2014-01-24,10.4922
2014-01-27,10.4969
2014-01-28,10.4889
2014-01-29,10.4895
2014-01-30,10.4854
2014-01-31,10.4874
2014-02-03,10.496
2014-02-04,10.5006
2014-02-05,10.5046
2014-02-06,10.5114
2014-02-07,10.511
2014-02-10,10.5168
2014-02-11,10.519
2014-02-12,10.5199
2014-02-13,10.5176
2014-02-14,10.5194
2014-02-17,10.5254
2014-02-18,10.5296
2014-02-20,10.5342
2014-02-21,10.5356
2014-02-24,10.5436
2014-02-25,10.5465
2014-02-26,10.5497
2014-02-28,10.5539
2014-03-03,10.5575
2014-03-04,10.5585
2014-03-05,10.5711
2014-03-06,10.5722
2014-03-07,10.5795
2014-03-10,10.5879
2014-03-11,10.594
2014-03-12,10.5956
2014-03-13,10.6004
2014-03-14,10.605
2014-03-18,10.616
2014-03-19,10.6198
2014-03-20,10.6245
2014-03-21,10.6348
2014-03-24,10.6467
2014-03-25,10.6466
2014-03-26,10.6466
2014-03-27,10.6503
2014-03-28,10.663
2014-04-02,10.6726
2014-04-03,10.6756
2014-04-04,10.6786
2014-04-07,10.6857
2014-04-09,10.6894
2014-04-10,10.692
2014-04-11,10.6951
2014-04-15,10.7043
2014-04-16,10.7076
2014-04-17,10.7123
2014-04-21,10.7217
2014-04-22,10.7234
2014-04-23,10.7256
2014-04-25,10.7304
2014-04-28,10.7367
2014-04-29,10.7389
2014-04-30,10.7412
2014-05-02,10.7472
2014-05-05,10.7559
2014-05-06,10.759
2014-05-07,10.7625
2014-05-08,10.7662
2014-05-09,10.7692
2014-05-12,10.7769
2014-05-13,10.7793
2014-05-15,10.7854
2014-05-16,10.7898
2014-05-19,10.7986
2014-05-20,10.8021
2014-05-21,10.8068
2014-05-22,10.8095
2014-05-23,10.8128
2014-05-26,10.8201
2014-05-27,10.8226
2014-05-28,10.8251
2014-05-29,10.8281
2014-05-30,10.8326
2014-06-02,10.8402
2014-06-03,10.8437
2014-06-04,10.8476
2014-06-05,10.8508
2014-06-06,10.8529
2014-06-09,10.8593
2014-06-10,10.8608
2014-06-11,10.8636
2014-06-12,10.8667
2014-06-13,10.8693
2014-06-16,10.8764
2014-06-17,10.8793
2014-06-18,10.8819
2014-06-19,10.8847
2014-06-20,10.8873
2014-06-23,10.8948
2014-06-24,10.8969
2014-06-25,10.8993
2014-06-26,10.9021
2014-06-27,10.9045
2014-06-30,10.9128
2014-07-02,10.9195
2014-07-03,10.922
2014-07-04,10.9245
2014-07-07,10.9318
2014-07-08,10.9343
2014-07-09,10.9368
2014-07-10,10.9392
2014-07-11,10.9417
2014-07-14,10.949
2014-07-15,10.9515
2014-07-16,10.954
2014-07-17,10.9564
2014-07-18,10.9589
2014-07-21,10.9663
2014-07-22,10.9687
2014-07-23,10.9712
2014-07-24,10.9736
2014-07-25,10.9761
2014-07-28,10.9835
2014-07-30,10.9884
2014-07-31,10.9908
2014-08-01,10.9933
2014-08-04,11.0007
2014-08-05,11.0031
2014-08-06,11.0056
2014-08-07,11.0081
2014-08-08,11.0105
2014-08-11,11.0179
2014-08-12,11.0204
2014-08-13,11.0228
2014-08-14,11.0253
2014-08-19,11.0376
2014-08-20,11.04
2014-08-21,11.0425
2014-08-22,11.0449
2014-08-25,11.0523
2014-08-26,11.0548
2014-08-27,11.0572
2014-08-28,11.0591
2014-09-01,11.0661
2014-09-02,11.0685
2014-09-03,11.0724
2014-09-04,11.0742
2014-09-05,11.0774
2014-09-08,11.0856
2014-09-09,11.0874
2014-09-10,11.0867
2014-09-11,11.089
2014-09-12,11.0922
2014-09-15,11.1018
2014-09-16,11.1042
2014-09-17,11.1058
2014-09-18,11.1102
2014-09-19,11.112
2014-09-22,11.123
2014-09-23,11.1272
2014-09-24,11.13
2014-09-25,11.135
2014-09-26,11.1407
2014-09-29,11.1453
2014-09-30,11.1491
2014-10-01,11.151
2014-10-07,11.1671
2014-10-08,11.172
2014-10-09,11.1744
2014-10-10,11.1833
2014-10-13,11.1935
