date,nav
2012-12-19,10.0043
2012-12-20,10.016
2012-12-21,10.0197
2012-12-24,10.0218
2012-12-26,10.0277
2012-12-27,10.0291
2012-12-28,10.0305
2012-12-31,10.04
2013-01-01,10.0476
2013-01-02,10.0521
2013-01-03,10.057
2013-01-04,10.0602
2013-01-07,10.0665
2013-01-08,10.0696
2013-01-09,10.0703
2013-01-10,10.0748
2013-01-11,10.0788
2013-01-14,10.0899
2013-01-15,10.0918
2013-01-16,10.0935
2013-01-17,10.0937
2013-01-18,10.095
2013-01-21,10.102
2013-01-22,10.1027
2013-01-23,10.1041
2013-01-24,10.1069
2013-01-28,10.1153
2013-01-29,10.1197
2013-01-30,10.1195
2013-01-31,10.1137
2013-02-01,10.1102
2013-02-04,10.1119
2013-02-05,10.1122
2013-02-06,10.1131
2013-02-07,10.1216
2013-02-08,10.126
2013-02-11,10.1321
2013-02-12,10.1316
2013-02-13,10.1324
2013-02-14,10.1273
2013-02-15,10.1285
2013-02-18,10.1349
2013-02-20,10.1422
2013-02-21,10.145
2013-02-22,10.1448
2013-02-25,10.1506
2013-02-26,10.1512
2013-02-27,10.1533
2013-02-28,10.1533
2013-03-01,10.1585
2013-03-04,10.1667
2013-03-05,10.1706
2013-03-06,10.1787
2013-03-07,10.1831
2013-03-08,10.1852
2013-03-11,10.1909
2013-03-12,10.1931
2013-03-13,10.1992
2013-03-14,10.2123
2013-03-15,10.2139
2013-03-18,10.2221
2013-03-19,10.2248
2013-03-20,10.2286
2013-03-21,10.2323
2013-03-22,10.2365
2013-03-25,10.2466
2013-03-26,10.2458
2013-03-28,10.2519
2013-04-02,10.2796
2013-04-03,10.2835
2013-04-04,10.2891
2013-04-05,10.2906
2013-04-08,10.2972
2013-04-09,10.2982
2013-04-10,10.3018
2013-04-12,10.3102
2013-04-15,10.3204
2013-04-16,10.3259
2013-04-17,10.3274
2013-04-18,10.336
2013-04-22,10.3449
2013-04-23,10.3486
2013-04-25,10.3557
2013-04-26,10.3583
2013-04-29,10.3667
2013-04-30,10.3707
2013-05-02,10.3857
2013-05-03,10.3848
2013-05-06,10.393
2013-05-07,10.3955
2013-05-08,10.4019
2013-05-09,10.407
2013-05-10,10.4095
2013-05-13,10.4163
2013-05-14,10.4223
2013-05-15,10.4292
2013-05-16,10.4319
2013-05-17,10.4378
2013-05-20,10.4432
2013-05-21,10.4463
2013-05-22,10.4457
2013-05-23,10.4442
2013-05-24,10.4454
2013-05-27,10.4526
2013-05-28,10.4534
2013-05-29,10.452
2013-05-30,10.4527
2013-05-31,10.452
2013-06-03,10.4594
2013-06-04,10.4617
2013-06-05,10.466
2013-06-06,10.4696
2013-06-07,10.4725
2013-06-10,10.4762
2013-06-11,10.4751
2013-06-12,10.474
2013-06-13,10.4725
2013-06-14,10.4781
2013-06-17,10.4849
2013-06-18,10.4963
2013-06-19,10.5017
2013-06-20,10.4963
2013-06-21,10.4992
2013-06-24,10.5014
2013-06-25,10.5021
2013-06-26,10.5019
2013-06-27,10.506
2013-06-28,10.5194
2013-07-02,10.5254
2013-07-03,10.5241
2013-07-04,10.5325
2013-07-05,10.5339
2013-07-08,10.5384
2013-07-09,10.5407
2013-07-10,10.5423
2013-07-11,10.5433
2013-07-12,10.5437
2013-07-15,10.5498
2013-07-16,10.4289
2013-07-17,10.4411
2013-07-18,10.4733
2013-07-19,10.4739
2013-07-22,10.4742
2013-07-23,10.4449
2013-07-24,10.3988
2013-07-25,10.4117
2013-07-26,10.4239
2013-07-29,10.4347
2013-07-30,10.4385
2013-07-31,10.4387
2013-08-01,10.4422
2013-08-02,10.4528
2013-08-05,10.4637
2013-08-06,10.4563
2013-08-07,10.4596
2013-08-08,10.4659
2013-08-12,10.4626
2013-08-13,10.4608
2013-08-14,10.4555
