date,nav
2014-02-28,10.0063
2014-03-03,10.0116
2014-03-04,10.0051
2014-03-05,10.0156
2014-03-06,10.0176
2014-03-07,10.0265
2014-03-10,10.0338
2014-03-11,10.0444
2014-03-12,10.0473
2014-03-13,10.0498
2014-03-14,10.0562
2014-03-18,10.0677
2014-03-19,10.072
2014-03-20,10.0777
2014-03-21,10.0884
2014-03-24,10.103
2014-03-25,10.1026
2014-03-26,10.1034
2014-03-27,10.1048
2014-03-28,10.1164
2014-03-31,10.1236
2014-04-02,10.1238
2014-04-03,10.1276
2014-04-04,10.1276
2014-04-07,10.1335
2014-04-09,10.1355
2014-04-10,10.1383
2014-04-11,10.1409
2014-04-15,10.152
2014-04-16,10.1554
2014-04-17,10.1607
2014-04-21,10.1712
2014-04-22,10.1706
2014-04-23,10.1743
2014-04-25,10.1804
2014-04-28,10.1854
2014-04-29,10.1873
2014-04-30,10.1894
2014-05-02,10.1967
2014-05-05,10.2068
2014-05-06,10.2087
2014-05-07,10.2121
2014-05-08,10.2198
2014-05-09,10.2231
2014-05-12,10.2344
2014-05-13,10.2391
2014-05-15,10.2459
2014-05-16,10.25
2014-05-19,10.2579
2014-05-20,10.2606
2014-05-21,10.2651
2014-05-22,10.2689
2014-05-23,10.2735
2014-05-26,10.2802
2014-05-27,10.2833
2014-05-28,10.2872
2014-05-29,10.2895
2014-05-30,10.2935
2014-06-02,10.2999
2014-06-03,10.3031
2014-06-04,10.3117
2014-06-05,10.3158
2014-06-06,10.3176
2014-06-09,10.3276
2014-06-10,10.3308
2014-06-11,10.3327
2014-06-12,10.335
2014-06-13,10.3355
2014-06-16,10.3382
2014-06-17,10.3412
2014-06-18,10.3433
2014-06-19,10.3445
2014-06-20,10.3469
2014-06-23,10.3531
2014-06-24,10.3554
2014-06-25,10.3571
2014-06-26,10.3607
2014-06-27,10.3617
2014-06-30,10.3703
2014-07-02,10.3779
2014-07-03,10.3809
2014-07-04,10.3846
2014-07-07,10.3925
2014-07-08,10.3944
2014-07-09,10.3949
2014-07-10,10.3959
2014-07-11,10.3891
2014-07-14,10.3959
2014-07-15,10.4
2014-07-16,10.4042
2014-07-17,10.4077
2014-07-18,10.4106
2014-07-21,10.4189
2014-07-22,10.4217
2014-07-23,10.4239
2014-07-24,10.4261
2014-07-25,10.4287
2014-07-28,10.4345
2014-07-30,10.4394
2014-07-31,10.4419
2014-08-01,10.4432
2014-08-04,10.4513
2014-08-05,10.4523
2014-08-06,10.4518
2014-08-07,10.4535
2014-08-08,10.4557
2014-08-11,10.463
2014-08-12,10.466
2014-08-13,10.4686
2014-08-14,10.4711
2014-08-19,10.4839
2014-08-20,10.4858
2014-08-21,10.4884
2014-08-22,10.492
2014-08-25,10.5009
2014-08-26,10.5045
2014-08-27,10.5076
2014-08-28,10.5088
2014-09-01,10.5196
2014-09-02,10.5223
2014-09-03,10.5251
2014-09-04,10.5277
2014-09-05,10.5302
2014-09-08,10.5375
