date,nav
2013-03-04,10.0131
2013-03-05,10.0169
2013-03-06,10.0227
2013-03-07,10.0266
2013-03-08,10.0276
2013-03-11,10.0342
2013-03-12,10.0327
2013-03-13,10.0417
2013-03-14,10.0566
2013-03-15,10.0598
2013-03-18,10.0689
2013-03-19,10.0711
2013-03-20,10.0781
2013-03-21,10.0841
2013-03-22,10.0897
2013-03-25,10.0952
2013-03-26,10.0938
2013-03-28,10.0995
2013-04-02,10.1114
2013-04-03,10.1129
2013-04-04,10.1181
2013-04-05,10.1197
2013-04-08,10.1238
2013-04-09,10.1243
2013-04-10,10.1275
2013-04-12,10.1359
2013-04-15,10.147
2013-04-16,10.1518
2013-04-17,10.1508
2013-04-18,10.1608
2013-04-22,10.1682
2013-04-23,10.1723
2013-04-25,10.1806
2013-04-26,10.1822
2013-04-29,10.1905
2013-04-30,10.1928
2013-05-02,10.2065
2013-05-03,10.2039
2013-05-06,10.213
2013-05-07,10.2151
2013-05-08,10.2226
2013-05-09,10.2282
2013-05-10,10.2306
2013-05-13,10.2356
2013-05-14,10.2401
2013-05-15,10.2459
2013-05-16,10.2491
2013-05-17,10.2549
2013-05-20,10.2605
2013-05-21,10.2637
2013-05-22,10.2627
2013-05-23,10.2617
2013-05-24,10.2634
2013-05-27,10.2704
2013-05-28,10.2715
2013-05-29,10.2701
2013-05-30,10.2711
2013-05-31,10.2706
2013-06-03,10.2779
2013-06-04,10.2803
2013-06-05,10.2843
2013-06-06,10.2879
2013-06-07,10.2906
2013-06-10,10.2942
2013-06-11,10.2933
2013-06-12,10.2926
2013-06-13,10.293
2013-06-14,10.2964
2013-06-17,10.3036
2013-06-18,10.3138
2013-06-19,10.3188
2013-06-20,10.314
2013-06-21,10.3173
2013-06-24,10.3202
2013-06-25,10.3219
2013-06-26,10.3222
2013-06-27,10.3258
2013-06-28,10.3384
2013-07-02,10.3444
2013-07-03,10.343
2013-07-04,10.3505
2013-07-05,10.3521
2013-07-08,10.3574
2013-07-09,10.3596
2013-07-10,10.3613
2013-07-11,10.3621
2013-07-12,10.3624
2013-07-15,10.3685
2013-07-16,10.257
2013-07-17,10.2664
2013-07-18,10.2961
2013-07-19,10.2973
2013-07-22,10.298
2013-07-23,10.2721
2013-07-24,10.2208
2013-07-25,10.2346
2013-07-26,10.2462
2013-07-29,10.2579
2013-07-30,10.2622
2013-07-31,10.263
2013-08-01,10.2644
2013-08-02,10.2752
2013-08-05,10.2848
2013-08-06,10.2784
2013-08-07,10.2817
2013-08-08,10.2884
2013-08-12,10.2862
2013-08-13,10.2844
2013-08-14,10.279
2013-08-16,10.2709
2013-08-19,10.2566
2013-08-20,10.2443
2013-08-21,10.2812
2013-08-22,10.281
2013-08-23,10.2874
2013-08-26,10.295
2013-08-27,10.2912
2013-08-28,10.2788
2013-08-29,10.2729
2013-08-30,10.2851
2013-09-02,10.2991
2013-09-03,10.3123
2013-09-04,10.3291
2013-09-05,10.3641
2013-09-06,10.3621
2013-09-10,10.3763
2013-09-11,10.3801
2013-09-12,10.383
2013-09-13,10.3819
2013-09-16,10.3898
2013-09-17,10.3947
2013-09-18,10.4079
2013-09-19,10.4343
2013-09-20,10.4444
2013-09-23,10.4481
2013-09-24,10.4533
2013-09-25,10.4592
2013-09-26,10.4642
2013-09-27,10.4682
2013-09-30,10.4786
2013-10-01,10.4831
2013-10-03,10.4911
2013-10-04,10.497
2013-10-07,10.508
2013-10-08,10.5329
2013-10-09,10.5337
2013-10-10,10.5363
2013-10-11,10.5371
2013-10-14,10.5451
2013-10-15,10.5454
2013-10-17,10.5506
2013-10-18,10.5531
2013-10-21,10.5602
2013-10-22,10.5625
2013-10-23,10.5609
2013-10-24,10.5619
2013-10-25,10.5649
2013-10-28,10.5733
2013-10-29,10.5802
2013-10-30,10.5845
2013-10-31,10.5881
2013-11-01,10.5896
2013-11-05,10.5999
2013-11-06,10.6042
2013-11-07,10.603
2013-11-08,10.6046
2013-11-11,10.6102
2013-11-12,10.6101
2013-11-13,10.6124
2013-11-14,10.6194
2013-11-18,10.6312
2013-11-19,10.6357
2013-11-20,10.6391
2013-11-21,10.6407
2013-11-22,10.6444
2013-11-25,10.6659
2013-11-26,10.67
2013-11-27,10.6738
2013-11-28,10.677
2013-11-29,10.6798
2013-12-02,10.6883
2013-12-03,10.6941
2013-12-04,10.6975
2013-12-05,10.7038
2013-12-06,10.7047
2013-12-09,10.7098
2013-12-10,10.7122
2013-12-11,10.7158
2013-12-12,10.7234
2013-12-13,10.7228
2013-12-16,10.7311
2013-12-17,10.7348
2013-12-18,10.7378
2013-12-19,10.7406
2013-12-20,10.7436
2013-12-23,10.7514
2013-12-24,10.7535
2013-12-26,10.7593
2013-12-27,10.7613
2013-12-30,10.7687
2013-12-31,10.7732
2014-01-01,10.778
2014-01-02,10.7824
2014-01-03,10.7854
