date,nav
2014-01-13,10.0082
2014-01-15,10.0127
2014-01-16,10.0141
2014-01-17,10.0164
2014-01-20,10.023
2014-01-21,10.0313
2014-01-22,10.0293
2014-01-23,10.0315
2014-01-24,10.0303
2014-01-27,10.0355
2014-01-28,10.0208
2014-01-29,10.0236
2014-01-30,10.0187
2014-01-31,10.0205
2014-02-03,10.0261
2014-02-04,10.0315
2014-02-05,10.0365
2014-02-06,10.0461
2014-02-07,10.0434
2014-02-10,10.0484
2014-02-11,10.0488
2014-02-12,10.0488
2014-02-13,10.0452
2014-02-14,10.0447
2014-02-17,10.0511
2014-02-18,10.0542
2014-02-20,10.0587
2014-02-21,10.0611
2014-02-24,10.0689
2014-02-25,10.0721
2014-02-26,10.0738
2014-02-28,10.0764
2014-03-03,10.077
2014-03-04,10.0779
2014-03-05,10.0935
2014-03-06,10.0972
2014-03-07,10.1072
2014-03-10,10.1153
2014-03-11,10.1238
2014-03-12,10.1266
2014-03-13,10.1286
2014-03-14,10.1377
2014-03-18,10.1493
2014-03-19,10.152
2014-03-20,10.1577
2014-03-21,10.1702
2014-03-24,10.1823
2014-03-25,10.1843
2014-03-26,10.1836
2014-03-27,10.1853
2014-03-28,10.1982
2014-03-31,10.2053
2014-04-02,10.2037
2014-04-03,10.2038
2014-04-04,10.205
2014-04-07,10.2115
2014-04-09,10.2115
2014-04-10,10.2141
2014-04-11,10.2176
2014-04-15,10.2279
2014-04-16,10.2318
2014-04-17,10.2349
2014-04-21,10.2452
2014-04-22,10.2462
2014-04-23,10.2506
2014-04-25,10.2564
2014-04-28,10.2616
2014-04-29,10.264
2014-04-30,10.2668
2014-05-02,10.2703
2014-05-05,10.2793
2014-05-06,10.2834
2014-05-07,10.2853
2014-05-08,10.2907
2014-05-09,10.2944
2014-05-12,10.3046
2014-05-13,10.3063
2014-05-15,10.3125
2014-05-16,10.3191
2014-05-19,10.3256
2014-05-20,10.3286
2014-05-21,10.3329
2014-05-22,10.337
2014-05-23,10.3416
2014-05-26,10.3484
2014-05-27,10.3492
2014-05-28,10.3517
2014-05-29,10.3547
2014-05-30,10.3604
2014-06-02,10.3664
2014-06-03,10.3709
2014-06-04,10.3762
2014-06-05,10.3799
2014-06-06,10.3843
2014-06-09,10.3896
2014-06-10,10.3923
2014-06-11,10.3944
2014-06-12,10.3961
2014-06-13,10.3985
2014-06-16,10.4043
2014-06-17,10.4052
2014-06-18,10.4082
2014-06-19,10.4106
2014-06-20,10.4118
2014-06-23,10.419
2014-06-24,10.4208
2014-06-25,10.4232
2014-06-26,10.4269
2014-06-27,10.4296
2014-06-30,10.4399
2014-07-02,10.4457
2014-07-03,10.4491
2014-07-04,10.4523
2014-07-07,10.4591
2014-07-08,10.4613
2014-07-09,10.4626
2014-07-10,10.463
2014-07-11,10.4566
2014-07-14,10.4636
2014-07-15,10.4673
2014-07-16,10.4715
2014-07-17,10.4755
2014-07-18,10.4784
2014-07-21,10.4854
2014-07-22,10.4881
2014-07-23,10.49
2014-07-24,10.4914
2014-07-25,10.4943
2014-07-28,10.5005
2014-07-30,10.5063
2014-07-31,10.5084
2014-08-01,10.5101
2014-08-04,10.5177
2014-08-05,10.5209
2014-08-06,10.5218
2014-08-07,10.5238
2014-08-08,10.5258
2014-08-11,10.5322
2014-08-12,10.5351
2014-08-13,10.5376
2014-08-14,10.5394
2014-08-19,10.5519
2014-08-20,10.554
2014-08-21,10.5586
2014-08-22,10.5629
2014-08-25,10.5703
2014-08-26,10.5741
2014-08-27,10.5779
2014-08-28,10.5796
2014-09-01,10.5898
2014-09-02,10.5919
2014-09-03,10.5946
2014-09-04,10.5972
2014-09-05,10.6001
2014-09-08,10.6073
2014-09-09,10.6098
2014-09-10,10.6121
2014-09-11,10.6144
2014-09-12,10.617
2014-09-15,10.6246
2014-09-16,10.6271
2014-09-17,10.6294
2014-09-18,10.6323
2014-09-19,10.6349
2014-09-22,10.6426
2014-09-23,10.645
2014-09-24,10.6478
2014-09-25,10.6503
2014-09-26,10.6528
2014-09-29,10.6605
2014-09-30,10.6647
2014-10-01,10.6679
2014-10-07,10.684
2014-10-08,10.6893
2014-10-09,10.6921
2014-10-10,10.6945
2014-10-13,10.702
2014-10-14,10.7044
2014-10-16,10.7093
2014-10-17,10.7119
2014-10-20,10.7195
2014-10-21,10.7224
2014-10-22,10.7247
2014-10-27,10.7377
2014-10-28,10.7406
2014-10-29,10.7432
2014-10-30,10.7461
2014-10-31,10.7489
2014-11-03,10.7573
2014-11-05,10.7626
2014-11-07,10.7681
2014-11-10,10.7754
2014-11-11,10.7776
2014-11-12,10.7799
2014-11-13,10.7823
2014-11-14,10.7847
2014-11-17,10.792
2014-11-18,10.7945
2014-11-19,10.7969
2014-11-20,10.7993
2014-11-21,10.8018
2014-11-24,10.8091
2014-11-25,10.8115
2014-11-26,10.8139
2014-11-27,10.8164
2014-11-28,10.8188
2014-12-01,10.8261
2014-12-02,10.8285
2014-12-03,10.831
2014-12-04,10.8334
2014-12-05,10.8358
2014-12-08,10.843
2014-12-09,10.8453
2014-12-10,10.8476
2014-12-11,10.8498
2014-12-12,10.8521
2014-12-15,10.859
2014-12-16,10.8613
2014-12-17,10.8635
2014-12-18,10.8658
2014-12-19,10.8681
2014-12-22,10.875
2014-12-23,10.8772
2014-12-24,10.8795
2014-12-26,10.884
2014-12-29,10.8905
2014-12-30,10.8926
2014-12-31,10.8948
2015-01-01,10.897
2015-01-02,10.8991
2015-01-05,10.9057
2015-01-06,10.9078
2015-01-07,10.91
2015-01-08,10.9121
2015-01-09,10.9143
2015-01-12,10.9207
2015-01-13,10.9229
2015-01-14,10.9223
2015-01-15,10.9372
2015-01-16,10.9439
2015-01-19,10.948
2015-01-20,10.9502
2015-01-21,10.9559
2015-01-22,10.9619
2015-01-23,10.9676
2015-01-27,10.9782
2015-01-28,10.9818
2015-01-29,10.9861
2015-01-30,10.9863
2015-02-02,10.9973
2015-02-03,10.9865
2015-02-04,10.9834
2015-02-05,10.9773
2015-02-06,10.9796
2015-02-09,10.9792
2015-02-10,10.9842
2015-02-11,10.9871
2015-02-12,10.9841
2015-02-13,10.9889
2015-02-16,10.9981
2015-02-18,11.003
2015-02-20,11.0094
2015-02-23,11.0149
2015-02-24,11.0222
2015-02-25,11.0272
2015-02-26,11.0295
2015-02-27,11.0299
2015-03-02,11.0368
2015-03-03,11.0345
2015-03-04,11.0544
2015-03-05,11.0521
2015-03-09,11.0587
2015-03-10,11.0612
2015-03-11,11.0629
2015-03-12,11.0662
2015-03-13,11.0695
2015-03-16,11.0724
2015-03-17,11.0771
2015-03-18,11.0804
2015-03-19,11.0838
2015-03-20,11.0859
2015-03-23,11.0947
2015-03-24,11.0917
2015-03-25,11.094
2015-03-26,11.097
2015-03-27,11.1009
2015-03-30,11.1076
2015-03-31,11.1214
2015-04-06,11.1417
2015-04-07,11.1477
2015-04-08,11.1488
2015-04-09,11.1559
2015-04-10,11.1586
2015-04-13,11.1663
2015-04-15,11.1738
2015-04-16,11.1729
2015-04-17,11.1752
2015-04-20,11.1826
2015-04-21,11.1854
2015-04-22,11.188
2015-04-23,11.1888
2015-04-24,11.1918
2015-04-27,11.1977
2015-04-28,11.201
2015-04-29,11.2003
2015-04-30,11.1965
2015-05-05,11.2077
2015-05-06,11.2066
2015-05-07,11.2005
2015-05-08,11.201
2015-05-11,11.2107
2015-05-12,11.218
2015-05-13,11.2188
2015-05-14,11.2204
2015-05-15,11.2215
2015-05-18,11.2302
2015-05-19,11.2341
2015-05-20,11.2378
2015-05-21,11.2425
2015-05-22,11.2455
2015-05-25,11.2554
2015-05-26,11.2594
2015-05-27,11.2618
2015-05-28,11.2669
2015-05-29,11.2698
2015-06-01,11.2813
2015-06-02,11.2776
2015-06-03,11.28
2015-06-04,11.279
2015-06-05,11.2831
2015-06-08,11.2913
2015-06-09,11.2947
2015-06-10,11.2967
2015-06-11,11.293
2015-06-12,11.2969
2015-06-15,11.3061
2015-06-16,11.307
2015-06-17,11.3126
2015-06-18,11.3204
2015-06-19,11.3234
2015-06-22,11.3336
2015-06-23,11.3363
2015-06-24,11.3384
2015-06-25,11.337
2015-06-26,11.338
2015-06-29,11.345
2015-06-30,11.348
2015-07-01,11.3519
2015-07-02,11.3564
2015-07-03,11.3627
2015-07-06,11.3722
2015-07-07,11.3758
2015-07-08,11.3779
2015-07-09,11.3807
